Unnamed: 0,player_id,player_name,birthdate,height,main_position,national_team,foot
2946.0,453824.0,Josh Maja,1998-12-27,181.0,Centre-Forward,Nigeria,right
2947.0,27486.0,Kiko Casilla,1986-10-02,190.0,Goalkeeper,Spain,right
2948.0,290951.0,Aboubakar Kamara,1995-03-07,177.0,Centre-Forward,Mauritania,right
2949.0,542586.0,Illan Meslier,2000-03-02,197.0,Goalkeeper,France U21,left
2950.0,75067.0,Liam Cooper,1991-08-30,186.0,Centre-Back,Scotland,left
2951.0,559800.0,Oliver Casey,2000-12-19,188.0,Centre-Back,,right
2952.0,246291.0,Diego Llorente,1993-08-16,186.0,Centre-Back,Spain,right
2953.0,328784.0,Robin Koch,1996-07-17,191.0,Centre-Back,Germany,right
2954.0,421873.0,Elia Caprile,2001-08-25,191.0,Goalkeeper,Italy U21,right
2955.0,597659.0,Charlie Cresswell,2002-08-17,190.0,Centre-Back,England U21,right
2956.0,410708.0,Pascal Struijk,1999-08-11,190.0,Left-Back,Netherlands U17,left
2957.0,129604.0,Ezgjan Alioski,1992-02-12,171.0,Left-Back,North Macedonia,left
2958.0,91854.0,Barry Douglas,1989-09-04,176.0,Left-Back,Scotland,left
2959.0,596446.0,Leif Davis,1999-12-31,182.0,Left-Back,,left
2960.0,126412.0,Ouasim Bouy,1993-06-11,181.0,Defensive Midfield,Netherlands U19,left
2961.0,158764.0,Stuart Dallas,1991-04-19,183.0,Right-Back,N. Ireland,right
2962.0,43084.0,Gaetano Berardi,1988-08-21,179.0,Right-Back,Switzerland,right
2963.0,351749.0,Kalvin Phillips,1995-12-02,179.0,Defensive Midfield,England,right
2964.0,559801.0,Niall Huggins,2000-12-18,173.0,Right-Back,Wales U21,right
2965.0,67420.0,Luke Ayling,1991-08-25,183.0,Right-Back,,right
2966.0,531957.0,Cody Drameh,2001-12-08,175.0,Right-Back,England U21,right
2967.0,734375.0,Jack Jenkins,2002-03-23,190.0,Defensive Midfield,,right
2968.0,92738.0,Mateusz Klich,1990-06-13,183.0,Central Midfield,Poland,right
2969.0,534700.0,Jamie Shackleton,1999-10-08,168.0,Central Midfield,England U20,right
2970.0,61583.0,Eunan Okane,1990-07-10,168.0,Central Midfield,Ireland,right
2971.0,471368.0,Alfie Mccalmont,2000-03-25,,Central Midfield,N. Ireland U21,right
2972.0,121257.0,Adam Forshaw,1991-10-08,175.0,Central Midfield,,right
2973.0,533913.0,Jordan Stevens,2000-03-25,178.0,Attacking Midfield,,right
2974.0,534698.0,Robbie Gotts,1999-11-09,177.0,Central Midfield,,right
2975.0,431475.0,Mateusz Bogusz,2001-08-22,175.0,Attacking Midfield,Poland U21,right
2976.0,46220.0,Pablo Hernandez,1985-04-11,173.0,Attacking Midfield,Spain,right
2977.0,532178.0,Sam Greenwood,2002-01-26,180.0,Attacking Midfield,England U21,right
2978.0,417346.0,Jack Harrison,1996-11-20,175.0,Left Winger,England U21,left
2979.0,411295.0,Raphinha,1996-12-14,176.0,Right Winger,Brazil,left
2980.0,173900.0,Helder Costa,1994-01-12,179.0,Right Winger,Angola,left
2981.0,131505.0,Rodrigo,1991-03-06,182.0,Centre-Forward,Spain,left
2982.0,183334.0,Patrick Bamford,1993-09-05,185.0,Centre-Forward,England,left
2983.0,392763.0,Ian Poveda,2000-02-09,167.0,Right Winger,England U20,left
2984.0,474701.0,Crysencio Summerville,2001-10-30,174.0,Right Winger,Netherlands U21,right
2985.0,296986.0,Tyler Roberts,1999-01-12,180.0,Centre-Forward,Wales,right
2986.0,503980.0,Joe Gelhardt,2002-05-04,179.0,Centre-Forward,England U21,left
2987.0,45494.0,Wayne Hennessey,1987-01-24,198.0,Goalkeeper,Wales,right
2988.0,64399.0,Vicente Guaita,1987-01-10,190.0,Goalkeeper,,right
2989.0,128899.0,Jack Butland,1993-03-10,196.0,Goalkeeper,England,right
2990.0,52191.0,Stephen Henderson,1988-05-02,188.0,Goalkeeper,Ireland,right
2991.0,507254.0,Nathan Ferguson,2000-10-06,184.0,Centre-Back,England U20,right
2992.0,47713.0,Mamadou Sakho,1990-02-13,187.0,Centre-Back,France,left
2993.0,327755.0,Jaroslaw Jach,1994-02-17,192.0,Centre-Back,Poland,left
2994.0,61592.0,James Tomkins,1989-03-29,192.0,Centre-Back,England U21,right
2995.0,27511.0,Gary Cahill,1985-12-19,193.0,Centre-Back,England,right
2996.0,611650.0,Sam Woods,1998-09-11,185.0,Centre-Back,,right
2997.0,183284.0,Ryan Inniss,1995-06-05,197.0,Centre-Back,England U17,right
2998.0,62688.0,Scott Dann,1987-02-14,194.0,Centre-Back,England U21,right
2999.0,503241.0,Reece Hannam,2000-09-11,186.0,Left-Back,,left
3000.0,730893.0,Tyrick Mitchell,1999-09-01,175.0,Left-Back,England,left
3001.0,52119.0,Patrick Van Aanholt,1990-08-29,176.0,Left-Back,Netherlands,left
3002.0,85177.0,Nathaniel Clyne,1991-04-05,175.0,Right-Back,England,right
3003.0,92572.0,Joel Ward,1989-10-29,186.0,Right-Back,,right
3004.0,78959.0,Martin Kelly,1990-04-27,191.0,Right-Back,England,right
3005.0,241481.0,Jairo Riedewald,1996-09-09,182.0,Defensive Midfield,Netherlands,left
3006.0,66934.0,Cheikhou Kouyate,1989-12-21,189.0,Defensive Midfield,Senegal,right
3007.0,45333.0,James Mccarthy,1990-11-12,180.0,Central Midfield,Ireland,right
3008.0,74300.0,Luka Milivojevic,1991-04-07,186.0,Defensive Midfield,Serbia,right
3009.0,406633.0,Nya Kirby,2000-01-31,174.0,Central Midfield,England U19,right
3010.0,157506.0,Jeffrey Schlupp,1992-12-23,178.0,Left Midfield,Ghana,left
3011.0,479999.0,Eberechi Eze,1998-06-29,178.0,Attacking Midfield,England,right
3012.0,146164.0,Max Meyer,1995-09-18,173.0,Attacking Midfield,Germany,right
3013.0,145988.0,Wilfried Zaha,1992-11-10,180.0,Left Winger,Ivory Coast,right
3014.0,703470.0,Brandon Pierrick,2001-12-10,182.0,Left Winger,,right
3015.0,179184.0,Michy Batshuayi,1993-10-02,185.0,Centre-Forward,Belgium,right
3016.0,50201.0,Christian Benteke,1990-12-03,190.0,Centre-Forward,Belgium,right
3017.0,61842.0,Andros Townsend,1991-07-16,181.0,Right Winger,England,left
3018.0,586834.0,Jesurun Rak Sakyi,2002-10-05,178.0,Right Winger,England U20,left
3019.0,420002.0,Jean Philippe Mateta,1997-06-28,192.0,Centre-Forward,France U21,right
3020.0,288259.0,Michael Verrips,1996-12-03,196.0,Goalkeeper,Netherlands U20,right
3021.0,108354.0,Jordan Ayew,1991-09-11,182.0,Centre-Forward,Ghana,right
3022.0,427568.0,Aaron Ramsdale,1998-05-14,190.0,Goalkeeper,England,right
3023.0,95435.0,Connor Wickham,1993-03-31,189.0,Centre-Forward,England U21,right
3024.0,123536.0,Simon Moore,1990-05-19,191.0,Goalkeeper,,right
3025.0,526873.0,Jake Eastwood,1996-10-03,193.0,Goalkeeper,,right
3026.0,61697.0,Wes Foderingham,1991-01-14,185.0,Goalkeeper,England U19,left
3027.0,214928.0,Kean Bryan,1996-11-01,185.0,Centre-Back,England U20,left
3028.0,392771.0,Ethan Ampadu,2000-09-14,183.0,Centre-Back,Wales,right
3029.0,52495.0,Chris Basham,1988-07-20,190.0,Centre-Back,,right
3030.0,121324.0,John Egan,1992-10-20,185.0,Centre-Back,Ireland,right
3031.0,212829.0,Jack Oconnell,1994-03-29,190.0,Centre-Back,England U19,left
3032.0,85706.0,Enda Stevens,1990-07-09,183.0,Left-Back,Ireland,left
3033.0,746734.0,Kyron Gordon,2002-05-24,184.0,Centre-Back,,right
3034.0,13520.0,Phil Jagielka,1982-08-17,180.0,Centre-Back,England,right
3035.0,128909.0,Jack Robinson,1993-09-01,180.0,Left-Back,England U21,left
3036.0,258885.0,Max Lowe,1997-05-11,175.0,Left-Back,England U20,left
3037.0,465717.0,Jayden Bogle,2000-07-27,178.0,Right-Back,England U20,right
3038.0,543164.0,Rhys Norrington Davies,1999-04-22,181.0,Left-Back,Wales,left
3039.0,746778.0,Harry Boyes,2001-11-02,,Left-Back,,left
3040.0,488362.0,Conor Gallagher,2000-02-06,182.0,Central Midfield,England,right
3041.0,614826.0,Toby King,2002-01-04,,Central Midfield,, 
3042.0,456877.0,Rekeem Harper,2000-03-08,183.0,Central Midfield,England U19,right
3043.0,113036.0,Romaine Sawyers,1991-11-02,175.0,Attacking Midfield,St. Kitts/Nevis,right
3044.0,261988.0,Filip Krovinovic,1995-08-29,175.0,Attacking Midfield,Croatia U21,right
3045.0,225984.0,Matheus Pereira,1996-05-05,175.0,Attacking Midfield,,left
3046.0,285845.0,Ainsley Maitland Niles,1997-08-29,180.0,Right Midfield,England,right
3047.0,696589.0,Tim Iroegbunam,2003-06-30,183.0,Central Midfield,England U20,right
3048.0,314366.0,Kyle Edwards,1998-02-17,178.0,Left Midfield,England U20,right
3049.0,612748.0,Rico Richards,2003-09-27,182.0,Attacking Midfield,England U17,left
3050.0,37920.0,Kamil Grosicki,1988-06-08,180.0,Left Winger,Poland,right
3051.0,77274.0,Matt Phillips,1991-03-13,183.0,Right Winger,Scotland,right
3052.0,342048.0,Grady Diangana,1998-04-19,180.0,Right Winger,England U21,left
3053.0,314183.0,Karlan Grant,1997-09-18,183.0,Centre-Forward,England U19,right
3054.0,22614.0,Robert Snodgrass,1987-09-07,182.0,Right Winger,Scotland,left
3055.0,129627.0,Charlie Austin,1989-07-05,188.0,Centre-Forward,England,right
3056.0,183299.0,Callum Robinson,1995-02-02,178.0,Centre-Forward,Ireland,right
3057.0,406636.0,Jamie Soule,2000-11-26,183.0,Centre-Forward,England U17,right
3058.0,271966.0,Mbaye Diagne,1991-10-28,191.0,Centre-Forward,Senegal,right
3059.0,135213.0,Kenneth Zohore,1994-01-31,190.0,Centre-Forward,Denmark,left
3060.0,192080.0,Nick Pope,1992-04-19,198.0,Goalkeeper,England,right
3061.0,592988.0,Cheikh Diaby,2000-03-07,,Centre-Forward,,right
3062.0,128904.0,Ben Gibson,1993-01-15,185.0,Centre-Back,England,left
3063.0,65976.0,Hal Robson Kanu,1989-05-21,183.0,Centre-Forward,Wales,left
3064.0,410436.0,Bailey Peacock Farrell,1996-10-29,194.0,Goalkeeper,N. Ireland,left
3065.0,285033.0,Will Norris,1993-08-12,195.0,Goalkeeper,,left
3066.0,74810.0,Ben Mee,1989-09-21,180.0,Centre-Back,England U21,left
3067.0,173504.0,James Tarkowski,1992-11-19,185.0,Centre-Back,England,right
3068.0,43763.0,Erik Pieters,1988-08-07,183.0,Centre-Back,Netherlands,left
3069.0,111114.0,Kevin Long,1990-08-18,188.0,Centre-Back,Ireland,right
3070.0,396861.0,Richard Nartey,1998-09-06,185.0,Centre-Back,,right
3071.0,788283.0,Bobby Thomas,2001-01-30,186.0,Centre-Back,,right
3072.0,396174.0,Jimmy Dunne,1997-10-19,191.0,Centre-Back,Ireland,right
3073.0,102258.0,Matthew Lowton,1989-06-09,180.0,Right-Back,,right
3074.0,195633.0,Charlie Taylor,1993-09-18,183.0,Left-Back,England U19,left
3075.0,503683.0,Anthony Driscoll Glennon,1999-11-26,181.0,Left-Back,,left
3076.0,433183.0,Tommy Doyle,2001-10-17,172.0,Central Midfield,England U21,right
3077.0,53622.0,Ilkay Gundogan,1990-10-24,180.0,Central Midfield,Germany,right
3078.0,88755.0,Kevin De Bruyne,1991-06-28,181.0,Attacking Midfield,Belgium,right
3079.0,406635.0,Phil Foden,2000-05-28,171.0,Left Winger,England,left
3080.0,661207.0,Oscar Bobb,2003-07-12,,Attacking Midfield,Norway U21,left
3081.0,203460.0,Jack Grealish,1995-09-10,180.0,Left Winger,England,right
3082.0,568177.0,Cole Palmer,2002-05-06,189.0,Attacking Midfield,England U21,left
3083.0,241641.0,Bernardo Silva,1994-08-10,173.0,Attacking Midfield,Portugal,left
3084.0,134425.0,Raheem Sterling,1994-12-08,170.0,Left Winger,England,right
3085.0,398184.0,Ferran Torres,2000-02-29,182.0,Left Winger,Spain,right
3086.0,680806.0,Samuel Edozie,2003-01-28,181.0,Left Winger,England U20,right
3087.0,171424.0,Riyad Mahrez,1991-02-21,179.0,Right Winger,Algeria,left
3088.0,668265.0,Kayky,2003-06-11,172.0,Right Winger,Brazil U20,left
3089.0,568007.0,Ben Knight,2002-06-14,170.0,Right Winger,England U18,left
3090.0,85864.0,Loris Karius,1993-06-22,191.0,Goalkeeper,Germany U21,right
3091.0,610849.0,Liam Delap,2003-02-08,186.0,Centre-Forward,England U20,right
3092.0,105470.0,Alisson,1992-10-02,193.0,Goalkeeper,Brazil,right
3093.0,494284.0,Liam Hughes,2001-08-19,193.0,Goalkeeper,N. Ireland U21,right
3094.0,363205.0,Gabriel Jesus,1997-04-03,175.0,Centre-Forward,Brazil,right
3095.0,71271.0,Adrian,1987-01-03,190.0,Goalkeeper,Spain,right
3096.0,340918.0,Caoimhin Kelleher,1998-11-23,188.0,Goalkeeper,Ireland,right
3097.0,662334.0,Marcelo Pitaluga,2002-12-20,193.0,Goalkeeper,Brazil U17,right
3098.0,706815.0,Harvey Davies,2003-09-03,190.0,Goalkeeper,England U20,left
3099.0,139208.0,Virgil Van Dijk,1991-07-08,193.0,Centre-Back,Netherlands,right
3100.0,256178.0,Joe Gomez,1997-05-23,188.0,Centre-Back,England,right
3101.0,371814.0,Nathaniel Phillips,1997-03-21,190.0,Centre-Back,,right
3102.0,541231.0,Sepp Van Den Berg,2001-12-20,192.0,Centre-Back,Netherlands U21,right
3103.0,503679.0,Rhys Williams,2001-02-03,195.0,Centre-Back,England U21,right
3104.0,357119.0,Ibrahima Konate,1999-05-25,194.0,Centre-Back,France,right
3105.0,257097.0,Ben Davies,1995-08-11,185.0,Centre-Back,,left
3106.0,82105.0,Joel Matip,1991-08-08,195.0,Centre-Back,Cameroon,right
3107.0,632349.0,Jarell Quansah,2003-01-29,190.0,Centre-Back,England U20,right
3108.0,696324.0,Billy Koumetio,2002-11-14,195.0,Centre-Back,France U20,left
3109.0,234803.0,Andrew Robertson,1994-03-11,178.0,Left-Back,Scotland,left
3110.0,338070.0,Konstantinos Tsimikas,1996-05-12,179.0,Left-Back,Greece,left
3111.0,618495.0,James Norris,2003-04-04,172.0,Left-Back,England U19,left
3112.0,503680.0,Neco Williams,2001-04-13,183.0,Right-Back,Wales,right
3113.0,551001.0,Owen Beck,2002-08-09,177.0,Left-Back,Wales U21,left
3114.0,314353.0,Trent Alexander Arnold,1998-10-07,180.0,Right-Back,England,right
3115.0,624258.0,Conor Bradley,2003-07-09,181.0,Right-Back,N. Ireland,right
3116.0,225693.0,Fabinho,1993-10-23,188.0,Defensive Midfield,Brazil,right
3117.0,670843.0,Isaac Mabaya,2004-09-22,,Right-Back,England U19,right
3118.0,433188.0,Curtis Jones,2001-01-30,185.0,Central Midfield,England U21,right
3119.0,302215.0,Naby Keita,1995-02-10,172.0,Central Midfield,Guinea,right
3120.0,60444.0,Thiago,1991-04-11,174.0,Central Midfield,Spain,right
3121.0,143424.0,Alex Oxlade Chamberlain,1993-08-15,175.0,Central Midfield,England,right
3122.0,61651.0,Jordan Henderson,1990-06-17,187.0,Central Midfield,England,right
3123.0,618494.0,Tyler Morton,2002-10-31,185.0,Central Midfield,England U21,right
3124.0,3333.0,James Milner,1986-01-04,175.0,Central Midfield,England,right
3125.0,433180.0,Elijah Dixon Bonner,2001-01-01,,Central Midfield,England U17,right
3126.0,344015.0,Ben Woodburn,1999-10-15,174.0,Attacking Midfield,Wales,right
3127.0,565822.0,Harvey Elliott,2003-04-04,170.0,Attacking Midfield,England U21,left
3128.0,594721.0,Melkamu Frauendorf,2004-01-12,180.0,Attacking Midfield,Germany U19,right
3129.0,236510.0,Sheyi Ojo,1997-06-19,179.0,Right Winger,England U21,left
3130.0,340950.0,Diogo Jota,1996-12-04,178.0,Left Winger,Portugal,right
3131.0,480692.0,Luis Diaz,1997-01-13,180.0,Left Winger,Colombia,right
3132.0,655987.0,James Balagizi,2003-09-20,189.0,Attacking Midfield,England U20, 
3133.0,148455.0,Mohamed Salah,1992-06-15,175.0,Right Winger,Egypt,left
3134.0,200512.0,Sadio Mane,1992-04-10,174.0,Left Winger,Senegal,right
3135.0,165793.0,Takumi Minamino,1995-01-16,172.0,Left Winger,Japan,right
3136.0,707164.0,Harvey Blair,2003-09-14,,Right Winger,,right
3137.0,732119.0,Kaide Gordon,2004-10-05,173.0,Right Winger,England U18,left
3138.0,148368.0,Divock Origi,1995-04-18,189.0,Centre-Forward,Belgium,right
3139.0,696326.0,Max Woltman,2003-08-20,,Centre-Forward,, 
3140.0,131789.0,Roberto Firmino,1991-10-02,181.0,Centre-Forward,Brazil,right
3141.0,442531.0,Edouard Mendy,1992-03-01,194.0,Goalkeeper,Senegal,right
3142.0,192279.0,Kepa Arrizabalaga,1994-10-03,186.0,Goalkeeper,Spain,right
3143.0,490606.0,Lucas Bergstrom,2002-09-05,205.0,Goalkeeper,Finland U21,right
3144.0,116648.0,Marcus Bettinelli,1992-05-24,193.0,Goalkeeper,England,right
3145.0,86202.0,Antonio Rudiger,1993-03-03,190.0,Centre-Back,Germany,right
3146.0,731466.0,Teddy Sharman Lowe,2003-03-30,189.0,Goalkeeper,England U20,right
3147.0,157509.0,Kurt Zouma,1994-10-27,190.0,Centre-Back,France,right
3148.0,196948.0,Andreas Christensen,1996-04-10,187.0,Centre-Back,Denmark,right
3149.0,316551.0,Jake Clarke Salter,1997-09-22,188.0,Centre-Back,England U21,left
3150.0,346314.0,Trevoh Chalobah,1999-07-05,192.0,Centre-Back,England U21,right
3151.0,29241.0,Thiago Silva,1984-09-22,181.0,Centre-Back,Brazil,right
3152.0,344596.0,Malang Sarr,1999-01-23,183.0,Centre-Back,France U21,left
3153.0,640432.0,Xavier Mbuyamba,2001-12-31,195.0,Centre-Back,Netherlands U19,right
3154.0,224884.0,Abdul Rahman Baba,1994-07-02,179.0,Left-Back,Ghana,left
3155.0,316125.0,Ben Chilwell,1996-12-21,180.0,Left-Back,England,left
3156.0,181778.0,Emerson,1994-08-03,176.0,Left-Back,Italy,left
3157.0,112515.0,Marcos Alonso,1990-12-28,188.0,Left-Back,Spain,left
3158.0,732117.0,Dylan Williams,2003-09-13,177.0,Left-Back,,left
3159.0,57500.0,Cesar Azpilicueta,1989-08-28,178.0,Right-Back,Spain,right
3160.0,670858.0,Lewis Hall,2004-09-08,179.0,Left-Back,England U19,left
3161.0,472423.0,Reece James,1999-12-08,180.0,Right-Back,England,right
3162.0,225083.0,Ngolo Kante,1991-03-29,171.0,Defensive Midfield,France,right
3163.0,102017.0,Jorginho,1991-12-20,178.0,Defensive Midfield,Italy,right
3164.0,148928.0,Saul Niguez,1994-11-21,184.0,Central Midfield,Spain,left
3165.0,599739.0,Xavier Simons,2003-02-20,180.0,Defensive Midfield,England U19,right
3166.0,51471.0,Mateo Kovacic,1994-05-06,177.0,Central Midfield,Croatia,right
3167.0,131978.0,Ross Barkley,1993-12-05,189.0,Central Midfield,England,right
3168.0,202886.0,Ruben Loftus Cheek,1996-01-23,191.0,Central Midfield,England,right
3169.0,73491.0,Danny Drinkwater,1990-03-05,178.0,Central Midfield,England,right
3170.0,423744.0,Billy Gilmour,2001-06-11,170.0,Central Midfield,Scotland,right
3171.0,198589.0,Lewis Baker,1995-04-25,182.0,Central Midfield,England U21,right
3172.0,697278.0,Charlie Webster,2004-01-31,,Central Midfield,England U19, 
3173.0,346483.0,Mason Mount,1999-01-10,181.0,Attacking Midfield,England,right
3174.0,536835.0,Amad Diallo,2002-07-11,173.0,Right Winger,Ivory Coast,left
3175.0,811779.0,Alejandro Garnacho,2004-07-01,180.0,Left Winger,Argentina,right
3176.0,344830.0,Tahith Chong,1999-12-04,185.0,Right Winger,Netherlands U21,left
3177.0,640026.0,Shola Shoretire,2004-02-02,171.0,Right Winger,England U19,right
3178.0,319301.0,Daniel James,1997-11-10,171.0,Right Winger,Wales,right
3179.0,532826.0,Mason Greenwood,2001-10-01,181.0,Right Winger,England,both
3180.0,244192.0,Pierluigi Gollini,1995-03-18,194.0,Goalkeeper,Italy,right
3181.0,8198.0,Cristiano Ronaldo,1985-02-05,187.0,Centre-Forward,Portugal,right
3182.0,182877.0,Anthony Martial,1995-12-05,181.0,Centre-Forward,France,right
3183.0,48280.0,Edinson Cavani,1987-02-14,184.0,Centre-Forward,Uruguay,right
3184.0,17965.0,Hugo Lloris,1986-12-26,188.0,Goalkeeper,France,left
3185.0,428016.0,Brandon Austin,1999-01-08,188.0,Goalkeeper,England U21,right
3186.0,355915.0,Cristian Romero,1998-04-27,185.0,Centre-Back,Argentina,right
3187.0,341429.0,Davinson Sanchez,1996-06-12,187.0,Centre-Back,Colombia,right
3188.0,175722.0,Eric Dier,1994-01-15,188.0,Centre-Back,England,right
3189.0,346478.0,Japhet Tanganga,1999-03-31,184.0,Centre-Back,England U21,right
3190.0,297212.0,Joe Rodon,1997-10-22,193.0,Centre-Back,Wales,right
3191.0,341049.0,Cameron Carter Vickers,1997-12-31,183.0,Centre-Back,USA,right
3192.0,462698.0,Brooklyn Lyons Foster,2000-12-01,,Centre-Back,England U18,right
3193.0,554173.0,Malachi Fagan Walcott,2002-03-11,186.0,Centre-Back,England U18,right
3194.0,488298.0,Maksim Paskotsi,2003-01-19,,Centre-Back,Estonia,right
3195.0,503687.0,Tobi Omole,1999-12-17,189.0,Centre-Back,,left
3196.0,476344.0,Emerson Royal,1999-01-14,183.0,Right-Back,Brazil,right
3197.0,282429.0,Sergio Reguilon,1996-12-16,178.0,Left-Back,Spain,left
3198.0,171679.0,Matt Doherty,1992-01-16,185.0,Right-Back,Ireland,right
3199.0,192765.0,Ben Davies,1993-04-24,181.0,Left-Back,Wales,left
3200.0,696183.0,Kallum Cesay,2002-09-04,,Right-Back,Sierra Leone,right
3201.0,392772.0,Marcel Lavinier,2000-12-16,185.0,Right-Back,Portugal U18,right
3202.0,406638.0,Oliver Skipp,2000-09-16,175.0,Defensive Midfield,England U21,right
3203.0,249126.0,Harry Winks,1996-02-02,178.0,Defensive Midfield,England,right
3204.0,633621.0,Michael Craig,2003-04-16,,Defensive Midfield,Scotland U21,right
3205.0,504051.0,Jamie Bowden,2001-07-09,183.0,Defensive Midfield,Ireland U19,right
3206.0,581598.0,Harvey White,2001-09-19,168.0,Defensive Midfield,England U18,left
3207.0,633659.0,Matthew Craig,2003-04-16,,Defensive Midfield,Scotland U21, 
3208.0,167799.0,Pierre Emile Hojbjerg,1995-08-05,185.0,Central Midfield,Denmark,right
3209.0,348795.0,Giovani Lo Celso,1996-04-09,177.0,Central Midfield,Argentina,left
3210.0,450936.0,Tanguy Ndombele,1996-12-28,181.0,Central Midfield,France,right
3211.0,354362.0,Rodrigo Bentancur,1997-06-25,187.0,Central Midfield,Uruguay,right
3212.0,46001.0,Moussa Sissoko,1989-08-16,187.0,Central Midfield,France,right
3213.0,581683.0,Nile John,2003-03-06,176.0,Central Midfield,England U19,right
3214.0,392775.0,Ryan Sessegnon,2000-05-18,178.0,Left Midfield,England U21,left
3215.0,207929.0,Dele Alli,1996-04-11,188.0,Attacking Midfield,England,right
3216.0,728734.0,Alfie Devine,2004-08-01,182.0,Attacking Midfield,England U20,right
3217.0,91845.0,Heung Min Son,1992-07-08,184.0,Left Winger,South Korea,both
3218.0,554174.0,Jneil Bennett,2001-12-07,178.0,Left Winger,England U18,right
3219.0,559794.0,Jack Clarke,2000-11-23,181.0,Left Winger,England U20,right
3220.0,284165.0,Steven Bergwijn,1997-10-08,178.0,Left Winger,Netherlands,right
3221.0,537382.0,Bryan Gil,2001-02-11,175.0,Left Winger,Spain U21,left
3222.0,431755.0,Dejan Kulusevski,2000-04-25,186.0,Right Winger,Sweden,left
3223.0,93720.0,Alexandre Lacazette,1991-05-28,175.0,Centre-Forward,France,right
